postcode,latitude,longitude,admin_district,admin_county,country
DA1 5FN,51.461454,0.22769,Dartford,Kent,England
DA2 6JE,51.437344,0.244186,Dartford,Kent,England
DA13 0SY,51.326541,0.343185,Gravesham,Kent,England
DA1 2SJ,51.436371,0.215016,Dartford,Kent,England
BR8 7JD,51.397674,0.177994,Sevenoaks,Kent,England
DA5 2JW,51.429548,0.170144,Dartford,Kent,England
DA13 0QU,51.3603,0.355868,Gravesham,Kent,England
BR8 7BU,51.394247,0.167366,Sevenoaks,Kent,England
DA14 6RD,51.427313,0.091249,Bexley,,England
DA11 7BH,51.433033,0.353481,Gravesham,Kent,England
DA9 9HF,51.44806,0.290824,Dartford,Kent,England
DA1 5QS,51.457946,0.227735,Dartford,Kent,England
BR8 8BW,51.393703,0.185525,Sevenoaks,Kent,England
DA12 3HL,51.421261,0.435728,Gravesham,Kent,England
ME10 2RH,51.358897,0.738078,Swale,Kent,England
DA12 4DZ,51.42907,0.398594,Gravesham,Kent,England
DA1 2TE,51.431456,0.203815,Dartford,Kent,England
DA2 7NB,51.425732,0.171732,Dartford,Kent,England
DA2 7QE,51.415532,0.182007,Sevenoaks,Kent,England
DA11 8SR,51.427989,0.346216,Gravesham,Kent,England
BR8 7SQ,51.415169,0.188965,Sevenoaks,Kent,England
DA13 9LT,51.419799,0.307564,Dartford,Kent,England
DA13 0EW,51.375621,0.358308,Gravesham,Kent,England
DA3 7EF,51.389102,0.304064,Sevenoaks,Kent,England
BR8 7XT,51.400919,0.167883,Sevenoaks,Kent,England
TN15 6BU,51.350688,0.249642,Sevenoaks,Kent,England
RM16 4UX,51.489171,0.364582,Thurrock,,England
DA2 6GW,51.430513,0.258944,Dartford,Kent,England
DA12 4NW,51.421229,0.395005,Gravesham,Kent,England
DA13 9EH,51.400933,0.351803,Gravesham,Kent,England
DA1 1QX,51.438695,0.232309,Dartford,Kent,England
DA11 7EE,51.431347,0.354991,Gravesham,Kent,England
BR8 7RE,51.411831,0.178897,Sevenoaks,Kent,England
DA1 2TW,51.437977,0.198934,Dartford,Kent,England
DA2 6JQ,51.437627,0.246762,Dartford,Kent,England
DA2 7SN,51.420298,0.22271,Dartford,Kent,England
DA1 3EG,51.446558,0.20316,Dartford,Kent,England
BR8 7RA,51.408986,0.182429,Sevenoaks,Kent,England
DA4 9EU,51.410406,0.235906,Dartford,Kent,England
DA1 3AA,51.449038,0.208101,Dartford,Kent,England
DA11 8SJ,51.42861,0.347514,Gravesham,Kent,England
DA9 9DJ,51.444785,0.259878,Dartford,Kent,England
DA13 0EU,51.376832,0.360224,Gravesham,Kent,England
DA1 5HD,51.45527,0.225647,Dartford,Kent,England
DA11 7DE,51.433344,0.355439,Gravesham,Kent,England
DA12 1LS,51.431722,0.373887,Gravesham,Kent,England
DA11 9QG,51.441117,0.339146,Gravesham,Kent,England
ME2 4NB,51.409895,0.505574,Medway,,England
DA8 2BY,51.469856,0.18313,Bexley,,England
SE9 5QD,51.448523,0.051273,Greenwich,,England
DA1 1TN,51.446303,0.22524,Dartford,Kent,England
DA2 7JT,51.420223,0.254869,Dartford,Kent,England
DA12 5FL,51.418863,0.382655,Gravesham,Kent,England
DA12 5EZ,51.413214,0.374308,Gravesham,Kent,England
BR8 7FN,51.397053,0.172228,Sevenoaks,Kent,England
DA1 2BT,51.45266,0.211543,Dartford,Kent,England
DA3 8DR,51.380463,0.311634,Sevenoaks,Kent,England
DA10 0DH,51.445774,0.301015,Dartford,Kent,England
DA12 5QW,51.430048,0.380144,Gravesham,Kent,England
DA12 4AH,51.424835,0.386649,Gravesham,Kent,England
DA1 5QG,51.458561,0.229449,Dartford,Kent,England
DA2 6EY,51.43952,0.254006,Dartford,Kent,England
DA11 8EX,51.425552,0.33451,Gravesham,Kent,England
DA12 5DX,51.414649,0.372728,Gravesham,Kent,England
DA2 7JL,51.420549,0.260351,Dartford,Kent,England
DA12 5NJ,51.419687,0.37706,Gravesham,Kent,England
DA5 2DN,51.437912,0.162799,Bexley,,England
DA1 2SY,51.432882,0.209279,Dartford,Kent,England
TN15 6FH,51.340622,0.270759,Sevenoaks,Kent,England
DA11 9NR,51.438813,0.352282,Gravesham,Kent,England
ME3 7TZ,51.443823,0.510885,Medway,,England
DA12 5QF,51.42834,0.380991,Gravesham,Kent,England
DA2 8DH,51.415684,0.264023,Dartford,Kent,England
DA11 8LF,51.426665,0.339113,Gravesham,Kent,England
DA11 8DR,51.434863,0.34923,Gravesham,Kent,England
DA12 4HD,51.427488,0.398972,Gravesham,Kent,England
BR8 7RD,51.409675,0.180693,Sevenoaks,Kent,England
DA12 5JA,51.412613,0.377786,Gravesham,Kent,England
SE26 6AA,51.430913,-0.073182,Lewisham,,England
DA1 5LT,51.458687,0.221422,Dartford,Kent,England
DA13 9EW,51.403066,0.349929,Gravesham,Kent,England
BR8 7SG,51.415572,0.189027,Sevenoaks,Kent,England
SE18 4PQ,51.474532,0.040357,Greenwich,,England
BR8 7XS,51.400566,0.183034,Sevenoaks,Kent,England
BR8 8AU,51.395835,0.183542,Sevenoaks,Kent,England
DA2 6HZ,51.435636,0.240376,Dartford,Kent,England
DA10 0BG,51.442634,0.312543,Dartford,Kent,England
BR8 8HE,51.387372,0.163218,Sevenoaks,Kent,England
DA1 2XA,51.439147,0.215121,Dartford,Kent,England
BR8 7TU,51.405099,0.164557,Sevenoaks,Kent,England
DA12 2JD,51.435755,0.400643,Gravesham,Kent,England
DA10 1BJ,51.438473,0.311901,Dartford,Kent,England
DA12 5DN,51.413911,0.382038,Gravesham,Kent,England
DA3 7PN,51.394588,0.316818,Dartford,Kent,England
DA2 6BT,51.443819,0.253066,Dartford,Kent,England
DA12 4TW,51.430519,0.399821,Gravesham,Kent,England
DA4 9DB,51.389864,0.241631,Sevenoaks,Kent,England
BR3 3BG,51.385248,-0.02188,Bromley,,England
DA12 4JQ,51.429694,0.390024,Gravesham,Kent,England
DA3 8DD,51.381025,0.303198,Sevenoaks,Kent,England
DA15 8QR,51.449777,0.094766,Bexley,,England
DA12 2NZ,51.432429,0.421086,Gravesham,Kent,England
CM20 2NU,51.777878,0.113958,Harlow,Essex,England
TN15 6DT,51.353079,0.258133,Sevenoaks,Kent,England
DA1 5XF,51.449348,0.218824,Dartford,Kent,England
DA13 0PJ,51.366403,0.361397,Gravesham,Kent,England
DA12 5RQ,51.424031,0.381917,Gravesham,Kent,England
DA12 2EA,51.439465,0.386304,Gravesham,Kent,England
DA11 8NU,51.423309,0.351759,Gravesham,Kent,England
DA11 9DQ,51.446818,0.327406,Gravesham,Kent,England
DA1 3AJ,51.449411,0.205917,Dartford,Kent,England
DA12 5RB,51.425185,0.382711,Gravesham,Kent,England
DA12 4SW,51.418789,0.392489,Gravesham,Kent,England
DA12 2AT,51.442758,0.380949,Gravesham,Kent,England
TN15 6EE,51.349598,0.254429,Sevenoaks,Kent,England
DA1 2NN,51.44213,0.197579,Dartford,Kent,England
DA10 0AJ,51.446999,0.310086,Dartford,Kent,England
DA1 1QA,51.438827,0.236258,Dartford,Kent,England
DA1 2JE,51.449876,0.207983,Dartford,Kent,England
DA12 4QS,51.417128,0.387958,Gravesham,Kent,England
DA1 2GB,51.446763,0.209949,Dartford,Kent,England
DA3 7QT,51.3993,0.299487,Dartford,Kent,England
TN15 6BY,51.351621,0.252086,Sevenoaks,Kent,England
DA11 0DG,51.443184,0.365674,Gravesham,Kent,England
DA12 5NH,51.418713,0.375873,Gravesham,Kent,England
DA3 8RD,51.369912,0.302137,Sevenoaks,Kent,England
LL18 3UN,53.327021,-3.463159,Denbighshire,,Wales
BN3 2RJ,50.82612,-0.174352,Brighton and Hove,,England
DA12 5UL,51.411591,0.386462,Gravesham,Kent,England
BR8 7TB,51.403986,0.169307,Sevenoaks,Kent,England
DA9 9HD,51.448533,0.290546,Dartford,Kent,England
DA11 8LD,51.427424,0.344777,Gravesham,Kent,England
DA1 5EA,51.450645,0.232446,Dartford,Kent,England
DA11 7BJ,51.417652,0.371877,Gravesham,Kent,England
DA11 9LA,51.442895,0.352779,Gravesham,Kent,England
DA11 8PZ,51.425033,0.351444,Gravesham,Kent,England
DA12 1DX,51.439872,0.372036,Gravesham,Kent,England
DA11 0EY,51.440768,0.359692,Gravesham,Kent,England
DA12 5UE,51.410752,0.388345,Gravesham,Kent,England
DA1 2LS,51.443984,0.209009,Dartford,Kent,England
DA12 3LG,51.406571,0.43292,Gravesham,Kent,England
DA10 1EA,51.434351,0.309794,Dartford,Kent,England
DA11 9NG,51.442723,0.354598,Gravesham,Kent,England
DA11 7PE,51.420387,0.361116,Gravesham,Kent,England
DA11 7HX,51.422023,0.355792,Gravesham,Kent,England
HP12 4AB,51.639761,-0.779893,Buckinghamshire,,England
DA9 9AB,51.449087,0.276872,Dartford,Kent,England
DA1 2LQ,51.44196,0.213818,Dartford,Kent,England
ME4 3SD,51.408709,0.543921,Medway,,England
DA2 8DP,51.41362,0.277281,Dartford,Kent,England
DA2 7ET,51.42757,0.209137,Dartford,Kent,England
DA12 1PB,51.433022,0.382932,Gravesham,Kent,England
DA12 2LL,51.438066,0.397987,Gravesham,Kent,England
TN15 7PL,51.335506,0.295157,Tonbridge and Malling,Kent,England
DA11 7FR,51.422548,0.358768,Gravesham,Kent,England
BR8 7LD,51.402385,0.182919,Sevenoaks,Kent,England
DA12 2NU,51.434645,0.397275,Gravesham,Kent,England
DA12 3JL,51.419888,0.431685,Gravesham,Kent,England
DA2 7SH,51.422663,0.220826,Dartford,Kent,England
DA1 3DN,51.445366,0.200095,Dartford,Kent,England
DA11 0AP,51.444279,0.369803,Gravesham,Kent,England
DA10 0AS,51.445624,0.311845,Dartford,Kent,England
DA11 0JU,51.436824,0.355935,Gravesham,Kent,England
DA11 7HZ,51.426414,0.356133,Gravesham,Kent,England
DA2 7DG,51.427287,0.195946,Dartford,Kent,England
